DATE,SALES,AutoFinanzierung_lag46,BMWFinanzierung_lag37,AutoLeasing_lag34,BMWLeasing_lag44,leasing_lag13,BMW_lag31,AGPI_lag51,Gebrauchtwagenpreisindex_lag13,Euribor3M_lag23,Euribor6M_lag44,Euribor12M_lag15,Verbraucherpreisindex_lag28,IndexderEinzelhandelspreise_lag20,IndexderErzeugerpreisegewerblicherProdukte_lag20,IndexderGrowsshandelsverkaufspreise_lag15,IndexderEinfuhrpreise_lag15,IndexderAusfuhrpreise_lag8,BestandArbeitslose,ZugangArbeitslose_lag19,AbgangArbeitslose_lag50,Arbeitslosenquote_lag38,Beschäftigungsbarometer_lag47,VerarbeitendesGewerbe_lag28,Bauhauptgewerbe_lag45,Handel_lag44,Dienstleistungssektor_lag33,Geschäftsklima_lag47,Geschäftslage_lag22,Geschäftserwartungen_lag9,Konjunkturampel_lag38
2016-03-13,0.08499936541112518,0.1340133924513891,-0.15829819087504493,-0.004259179037421568,0.011083723125960177,0.02342225925838992,0.028015759644070215,-2.872781561258364e-05,-0.002028839672153282,-0.004309142628812199,-0.004902821507425187,-0.006154687445884308,-0.0002375659888906867,0.0004709208205539994,-0.001033440941673902,-0.0005208335495856531,-0.000515084830215784,-0.0004877031088392769,1563.8207736141048,-1925.585498593282,-2722.269603473018,-0.0035479114299485914,-0.08284604009458008,-0.31389716325382455,-0.037088785477462416,0.037807436310368814,-0.06753715599534793,-0.00673430446057921,-0.022648681652938762,-0.4592176829356873,-2.6557295403394363
2016-03-20,-0.28882292175181057,-0.00869351004693808,0.1958031290847959,-0.004297413189436661,-0.010709972512280785,-0.03420978483629611,0.025926398765450998,-3.444481175307601e-05,-0.0021020181206630184,-0.0044943977175437855,-0.0049114534040234775,-0.0039692617318034945,-0.0002445751953450426,0.00040364641761669873,-0.0009623469301134335,-0.001812224657045114,-0.002224143306865045,-0.00048770310883838874,1800.04019704042,682.6388302950654,1614.8704387143953,-0.0034160070157254196,-0.08088326804191581,0.04352958353615999,-0.09062753146152414,0.01680828437920917,-0.15221824942270246,-0.005827798397760375,-0.03129080253529537,-0.3252557083353338,-2.634424099874437
2016-03-27,0.23695141060838232,0.023717602122969694,-0.019072025665652248,-0.02893720465176619,0.03209476433172043,-0.028327618368175322,-0.0027909742424219175,-3.97127757398863e-05,-0.0021297254732424165,-0.004476606244084774,-0.004893456379014796,-0.004054363658765325,-0.0002457433964204725,0.0,-0.0005357828607479576,-0.0020274565082880613,-0.0025089863863065887,-0.0004877031088392769,2142.3484151116572,-1259.3848385063466,-866.9178516992833,-0.0007592994113840845,-0.07069780163220685,0.13000744522393903,-0.26035658497087244,0.00747064148031773,-0.014752687928540453,-0.01751915650123692,-0.02822748059378455,-0.2680570303917733,-2.826575438799466
2016-04-03,0.23452286884295148,-0.060312866543636545,0.0598413293610891,0.054726968987930835,0.020821705194635776,-0.030098096114503203,-0.024240750901282304,-0.00012687109956743825,-0.0029401542683622495,-0.004430112472331507,-0.004872906444378183,-0.003973827903099164,-0.0002457433964204725,0.0,-0.0005357828607479576,-0.0020274565082880613,-0.0025089863863057005,-0.0010460658206836726,-538.158517525997,-1655.3307341645705,1088.157637401484,-0.007225832554695444,0.049313398182221135,0.11518135801881169,-0.3517735130330273,-0.005387628622699037,-0.23876118787518585,0.05396922564287365,-0.04247248354508315,-0.23286933403711885,-2.0804459963562323
2016-04-10,-0.1660012846207124,0.01572125480776876,0.019033771381052667,0.030873439763945854,-0.014485927537209342,0.024391232405422958,-0.0010212560181770414,-0.00020940863347185257,-0.0028788765009766237,-0.004448043237720314,-0.0035056019313126907,-0.003700078068614679,-0.0002457433964195843,0.0,-0.0005357828607488457,-0.002027456508287173,-0.0025089863863065887,-0.0010460658206836726,-5251.633166669868,-1663.3195137677249,1269.5096182571724,-0.007279223796864187,0.0396141325484507,-0.0375544817259752,-0.4015090317688794,-0.18159936343324545,-0.19188868457936792,0.03043094054238793,-0.07043170040154223,-0.26617466144537616,-2.0162750779470144
2016-04-17,-0.01770109005760645,-0.0025685568680913207,-0.14515465874460087,-0.037711710383569574,-0.011620822494486482,-0.012829498299514519,0.0256338206681912,-0.00021329802377323404,-0.0028678034203917235,-0.004803706808738095,-0.0035709468001255684,-0.016743685758823894,-0.00010531859846629743,0.0,-0.0005357828607479576,-0.0014864097702229628,-0.0027400146681602067,-0.0010460658206845608,-5173.0666891317815,-2277.447217651643,4846.126457997598,-0.007155152224132877,0.04012562546222398,-0.23415041542583137,-0.3182124801059394,-0.21268269403644302,-0.15734692533897032,0.0315013085390774,-0.05816123026441744,-0.3542896277929515,-1.9921597064813739
2016-04-24,-0.028175808574253836,0.03212984884360459,-0.050059622041176866,-0.033823214233726695,-0.041087695988237805,-0.042575791238856464,-0.010723276141195726,-0.00013197168430956197,-0.0029660638945809836,-0.00494703984480116,-0.003635269681730474,-0.0026666885041688806,0.0,-0.0008081364020284809,-0.0009684700382646128,-0.0007650141194694982,-0.00304805237729866,-0.0010460658206836726,-10636.640115792397,707.7795131475432,771.2938845155295,-0.007158787502361541,0.041444712326139665,-0.2109981524462572,-0.3677479043419192,-0.1141880753395601,-0.18625483283651434,0.029089103359368096,-0.05771107929318475,-0.3917494805465367,-0.8502306614646784
2016-05-01,-0.037917407455465124,0.022175959080047214,0.08734734394992927,-0.014559265196973037,0.004626986904722408,0.009844066909630023,-0.03044037409009981,-0.00011095169339370159,-0.0031631172325221613,-0.005156475309346986,-0.003666640264171475,-0.0026670896378100314,0.0,-0.000942825802366265,-0.001040584567850722,-0.0007650141194694982,-0.0030480523772995483,6.0598277478618456e-05,1078.3445832012221,1198.87916581647,-4580.963261270779,-0.007202231639558576,0.012866973923536307,-0.23432957465532933,-0.5294418227907567,0.14576554903323424,-0.1916176337728448,-0.05068175325781965,-0.057034530281455886,-0.448820651376721,3.1061617310339926
2016-05-08,0.19222284638243003,-0.03968418762852455,0.014413825881002928,0.06855308583894892,0.03036096305476832,0.01653964360773097,0.0187798640662189,-0.0003495601753620292,-0.0024266651759186075,-0.00531423729950789,-0.0030696584410678657,-0.0026567089149548972,0.0,-0.000942825802366265,-0.0010405845678498338,-0.0007650141194694982,-0.00304805237729866,0.00024504229383914833,-3042.855789457448,1731.717009633081,-5473.559722501552,-0.007229609897014377,0.014112945982120095,-0.27538986908473406,-0.6138300324658559,-0.12939894391736118,-0.19909005113037992,-0.06822043587840199,0.04263955099217753,0.18341234527761685,3.764956145277921
2016-05-15,-0.17491752893839774,0.007605441476365549,0.09492495558362801,-0.05151876859527693,0.04947982365447867,0.11271686978168916,-0.028002507056098302,-0.00033725778371973547,-0.002518985262758733,-0.005688787466575404,-0.0034959826283187875,-0.0024227212520919403,-0.00021141719921580204,-0.0009428258023671532,-0.001040584567850722,-0.0007650141194694982,-0.00304805237729866,0.00024504229383914833,-2830.5471646399237,-9497.909086313215,-5695.048942062189,-0.007256992913732496,0.03492672809043995,-0.2292384111439718,0.3074006957556028,-0.05305324244101972,-0.2022990310332453,-0.06822373975477092,0.12647647383803928,0.15551396479152402,3.9520207485067544
2016-05-22,0.059671375487324596,0.015243777172202932,-0.10075831513915201,-0.02719652032874187,-0.03795570166722673,-0.02431781992364268,0.021160164004837334,-0.0002572691029989471,0.015423503506878156,-0.006015562266681651,-0.00352966142052083,-0.007056696997804875,-0.0014799203945097261,-0.0009445200136140031,-0.0011549814435127814,-0.0013691432643883061,-0.001921164402516773,0.00024504229383914833,-3324.4974953210913,9949.602564220666,3899.611632429529,-0.0072873825292418815,-0.0644529395486586,0.3268356094748257,0.6682078545242707,0.3089204365422682,0.10564639590935876,-0.06824312695513868,0.11312498868778675,0.20667423158859322,3.6423671633841934
2016-05-29,-0.051692414651553165,0.004550106021364186,-0.08593334370966499,0.07314641024031232,-0.03671256488508501,-0.05829878333614236,0.015088598301638001,-0.0003870252996911461,-0.009786560734364791,-0.006104830654690099,-0.0034909926051061163,-0.007127546478780045,-0.0014799203945097261,-0.0009467789619428402,-0.0013075106110624901,-0.0013691432643883061,-0.001921164402516773,3.1505437778633905e-05,-2993.5861627650447,8870.01700833859,5088.624910678831,-0.010730130321468856,0.007280735131445226,0.2592747172144405,0.665933206244218,0.39956312098270685,0.3396307007409014,-0.07290573640644027,0.09930801054532878,0.14327916863831547,-3.73441091046233
2016-06-05,0.3556819156652864,-0.00013644085516517634,0.035437157235149286,-0.038521410929602595,0.03708223478627115,-0.16828918153541572,-0.0031191250601443343,-0.00015175245640186574,-0.0019051279250534847,-0.0062053077663387635,-0.0033780528017678182,-0.007179719287793675,-0.0014799203945097261,-0.0009467789619437283,-0.001307510611061602,-0.0013691432643891943,-0.0019211644025158847,-0.0002532103702996835,-4000.78198448848,7651.145879877033,3770.082015530672,-0.007334491397453569,0.0021242256127607106,0.24075435301051318,0.6590793567360058,0.35853102343284515,0.30066280010359314,-0.0669635992209976,0.567173973015727,0.11429345832208071,-4.309072502443101
2016-06-12,-0.10444580870876585,0.05703312261990501,-0.13872912756687938,0.031805529223270845,0.012671846456135505,0.07441298753472969,-0.030710655507545148,-0.00016412493888928736,-0.0008843713696373712,0.00591466521479854,-0.004390222061359028,-0.007312994366942417,-0.0014799203945097261,-0.0009467789619437283,-0.0013075106110624901,-0.0013691432643883061,-0.001921164402516773,-0.0002532103703005717,-3888.83938702289,9638.703486436978,194.16474212135654,-0.007339003518544551,0.0012478312300743255,0.21729608164886738,0.645707547093807,0.2525644060568192,0.29385226152056454,-0.06350291506075223,-0.1327985327079091,0.051323580546238645,-3.351336087108706
2016-06-19,-0.005654905606510496,-0.07443863039875698,0.04757687722337067,-0.01936735645599086,-0.011397063412466046,-0.11683486609779736,-0.011297058512639069,-0.00018341058528825727,-0.0006927105983924875,-0.0044738486373089165,0.0016947271817005088,-0.000855519692093621,-0.00021141719921580204,-0.0009467789619437283,-0.0013075106110624901,2.4474515488925874e-05,0.0010467024722524698,-0.0002532103703005717,-3899.3756003980525,2475.7267845263705,-1648.7291789875599,-0.007324235141772384,0.0004447578273811814,0.02792436203827875,0.253196050543109,0.20492407994886086,0.24903134402888583,-0.05695132194557573,-0.1272036198367772,0.05961530719709174,-3.2006255743773266
2016-06-26,0.0006655950179972336,0.087783234073048,0.03180723834208621,-0.004981394851622412,-0.0030197612465503454,0.23271637967548742,0.0266333203672815,-0.00021286530712316676,-0.0005551332279560839,-0.004460879484721625,-0.004242736480428805,0.00023018159600018961,0.0,0.0005065674689124222,-0.0011240034761952344,0.00025674414546905666,0.0015413469513800848,-0.000147063323239216,-3876.107043589931,-7.755064298515208,-3775.560311059584,-0.010184054133306475,-0.02218648889635233,-0.03668364785103173,0.2056202303578336,0.1833514743803999,0.004218359266282334,-0.017912072188266848,-0.11867681418694076,0.06655886834509772,-1.0331799351726119
2016-07-03,-0.1379147220844139,-0.09219648598523467,0.13861517806076762,0.03433216202952938,-0.011578489200324782,-0.14438731760375134,-0.012437859929948836,-0.00019734299852736115,0.00034325974592963604,-0.004443096691018722,-0.004911293082507068,0.00017708960723743922,0.0,0.000506567468911534,-0.0011240034761943463,0.0002567441454681685,0.001541346951380973,0.0004898189591227009,-5755.970672768075,-1688.925544323749,-1319.1579605810111,-0.015872955696274893,-0.018575923032187802,-0.03071838809436178,0.21059403284159162,0.14448638037650297,0.08447265179277608,0.10123219414877838,-0.08682185443115031,0.04406600781874204,0.8983798669867156
2016-07-10,-0.2711019718233665,0.017426019181140617,-0.04525900324854959,0.007862473729722375,0.01084359625251885,0.25159903995513755,0.011523366350076891,0.0019386974671320445,0.00012501090316696661,-0.004454572993131123,-0.004972545997844739,0.00013712920955249314,0.0,0.0005065674689124222,-0.0011240034761952344,0.00025674414546905666,0.0015413469513800848,0.0004898189591235891,-3827.681164316833,-3279.7753678660374,-6876.931127500022,-0.016391396766215927,-0.06666665974941566,0.011926371537270164,0.21425570100711044,-0.03345101337069922,0.0038757384616712187,0.07198554461723461,0.03793059660432618,-0.01881502498270038,0.4648352822827917
2016-07-17,0.029767848391836438,-0.057710899034360885,-0.038016703007698105,0.27145559442511846,0.02568297577473455,-0.0841277236636131,0.00980002288392079,-1.242886327545989e-05,0.00022309553739141563,-0.008142102069286922,-0.004192573490619789,4.99554578956337e-05,-0.0007210457570190343,0.000506567468911534,-0.0011240034761952344,0.0003737257937217464,0.0007673266794423483,0.0004898189591227009,-3836.951110717375,-6607.927806120249,-3602.683743274538,-0.021698658737696164,-0.07294208485090792,1.4141140933344796,-0.22630532572673578,-0.15105282410695353,-0.016712551771528084,0.07093385278209041,0.041068057939043,-0.010248355359792072,0.33962092683751166
2016-07-24,0.14016516564649528,0.033353875489305906,-0.07609145613846913,-0.254687189000788,-0.03410911727221855,0.022616925838713442,0.031461944982529744,-1.3012554830993395e-05,0.000348824041067175,-0.008166498540724237,-0.004078084293652574,0.000704387124437612,-0.0016824400997119682,0.001285840267775562,-0.000160571925170494,0.0005297013247256288,-0.00026470034980974333,0.0004898189591235891,-3849.656180788763,-7412.309809479397,4962.74453101377,-0.1107990280315958,-0.058132596048835694,-0.28673904937414685,-0.29147891491278566,-0.18862841933835273,0.11203287662906902,0.07894327254453515,0.03867920947187997,-0.008961247770344016,0.12990398355415778
2016-07-31,-0.11867984944975518,0.008988204228214336,0.004576145495376771,-0.006884883049403712,-0.018980897720967782,0.003592952943208161,-0.02185993224154892,-1.3463613536046637e-05,0.0016062309710225264,-0.008088428354836669,-0.004074585416433792,0.000567130274953519,-0.00168244009971108,0.0014157190675856413,0.0,0.0005297013247256288,-0.00026470034980885515,0.000500698775630859,-2865.188209714368,-7516.897897041519,3037.939397762646,0.10267921271476244,-0.08578032864284069,-0.27424141001303215,-0.23584648911620953,-0.28756345405788747,0.19454602182253744,-0.02876393664517707,0.020331954755548054,-0.007922952059175259,-0.6027170687454912
2016-08-07,0.1347166905180277,0.0753594907500057,0.06009885814628735,-0.03420782342798567,0.08628107685312347,-0.08808664888461681,0.0364131556519709,-1.3789842924438744e-05,0.001943825568783808,-0.007977573001090976,-0.0043597064089663864,0.0005375858583505869,-0.0016824400997119682,0.0014157190675865294,0.0,0.0005297013247256288,-0.00026470034980974333,0.0005050507022339445,-3057.627161739394,-7846.466962935519,5800.10656379303,0.008193910807487548,-0.05446919456329624,-0.2694432001888345,-0.10214850685255472,-0.11624251496684984,0.11700625911722007,-0.08956617494224872,-0.08922775823525342,0.005820072900846185,-0.6390867385962196
2016-08-14,-0.019535042130108593,-0.12452160540615953,-0.08133224620420343,0.09578900594502571,-0.06724836559174907,0.08607731916163797,-0.0551819106341469,-1.4001690809450906e-05,0.001893980921792604,-0.008316483760911347,-0.004749368155807121,-0.0001902374072653007,-0.00168244009971108,0.0014157190675856413,0.0,0.0007815255605851945,-7.939034334825124e-06,0.0005050507022330564,-2799.060467963107,-6400.352628955501,5810.032826366369,0.003193080196829179,-0.055774451614297504,-0.28444620325032877,0.22472702970920633,0.13263116210357545,0.10374322937829206,-0.100543126249093,-0.10244865409016768,-0.008047526468274668,-0.5231786486908874
2016-08-21,-0.029117084275164018,0.05766938770509089,0.13493373871660452,-0.04462446338006654,0.020033859937579557,-0.004695903374176247,-0.10783707504974949,-1.4108569658333181e-05,0.0018714971634290478,-0.008463606513841454,-0.005783496303843155,-0.001851869689057194,0.000772414452231196,0.0012247833392011742,0.00011661808901841653,0.0022924709757461414,0.001532628858509355,0.0005050507022339445,-2794.7290458255447,-4494.170656534843,4008.1563376175473,0.0031543182993356567,-0.055232768726440895,-0.4074138175087565,0.4916722776550946,0.15313718579108093,3.432994358193781,-0.1025250880066153,-0.09708651968171012,-0.006818257704395592,-0.40428252589413205
2016-08-28,-0.009454337723370898,-0.004981803000192464,0.05355433817236488,-0.05668470165356254,-0.030234550393385184,0.053366697477289726,0.08977641688230698,-1.41191349527503e-05,0.0018625164969368058,-0.008528096496791149,-0.004983441511810471,-0.001816081136172335,0.0007724144522303078,0.0009702023680215888,0.00027210887437600917,0.0022924709757461414,0.0015326288585102432,0.00028860040127653974,-2787.516317781061,-5495.968097479665,2551.251435913611,-0.0012017891653695045,0.018297199584267787,-0.41880646365423857,0.5499918652006939,0.160324597109278,0.13315699419596427,-0.03793180728085588,-0.07672785992647846,-0.0050796690960766,0.2205657168067745
2016-09-04,-0.026523468594479738,0.04326075906169624,-0.12800635703057406,-0.014017619692538119,0.041553437007910254,-0.15525376766637278,0.007093355023473968,-0.00031080615854506277,-0.0002442152311976642,-0.008656907392649793,-0.004357874493420552,-0.0017916821920114785,0.000772414452231196,0.0009702023680215888,0.00027210887437600917,0.0022924709757461414,0.001532628858509355,0.0,-27.529033991508186,-6433.294493943104,2618.3260374503443,-0.006238534534102058,0.09335500585198986,-0.42436636117743953,0.5721715854091751,0.16132251447784107,0.1085748707011227,0.02077632325605805,-0.1091376969537805,0.16645417139237395,1.602380525811114
2016-09-11,0.06438883920740324,-0.008909675101371306,-0.032489352033589824,0.030725846640563326,-0.004878397990480288,-0.05538798617711649,0.0018644787035491106,-0.00045940511433961717,-0.0004735970137339507,-0.006872097526677945,-0.005254108965093797,-0.001767292693718104,0.0007724144522303078,0.0009702023680215888,0.000272108874375121,0.0022924709757461414,0.001532628858509355,0.0,-324.3452528808266,5057.761063332669,2423.6921791870845,-0.005407301221375782,0.08637365628553084,-0.4422017799057949,0.6165977946933393,0.3099677875984036,0.09741107959614226,0.004319855611214507,-0.07750645266577294,0.29624286101149266,1.458718616249513
2016-09-18,-0.05513247597989235,0.060615464649705686,0.228836185914834,0.03426940517656618,-0.030812780013778962,0.12097737278402798,0.04903668608031797,-5.6491006171555114e-05,-0.0004653694243712536,-0.004133184251348121,-0.005056361354825952,-0.003944642999853292,0.0013431413640985213,0.0007981219390096328,0.0003832739578992772,0.0017735641386869005,0.0013747523379796789,0.0,-334.28090272145346,14730.952373427106,-4951.2820175404195,-0.004793595126830752,0.08615428316238649,-0.1025737970963001,0.6279715714986835,0.2463219648262458,0.12295452024855535,0.008182881562930788,-0.07892878120874514,0.2778884938585833,1.4871806481801002
2016-09-25,0.11894345470475187,-0.07769623044929297,-0.09342783383959219,-0.06475725666858789,0.0474546780889451,0.0492135589808127,-0.045747359635733176,0.00011462174736287523,-0.00045707608914380415,-0.004440564003027447,-0.0050111446073375435,-0.004228067619610575,0.0014382625160758167,-0.0002343606350629912,0.001050264459036221,0.0015660014038640924,0.0013116017297667426,0.0,-338.4549440895207,9913.908640892943,-4398.737260674243,0.0016550175770655429,0.08280437272570396,-0.021537471121767293,0.5486258009950337,0.055454772242014894,-1.3507917015217235,0.009674449103741267,-0.08130878854534274,0.25576468569396127,7.464821636406171
2016-10-02,-0.15077788586182805,0.010069182526112108,0.06109989023874718,0.0037876442322577475,-0.027463901146346892,-0.0023710129390686063,-0.025344922866761266,0.0001820525948499352,-0.000657025280224488,-0.004318963115654856,-0.00497014860275153,-0.0042396075553118966,0.0014382625160767049,-0.00023436063506210303,0.001050264459036221,0.0015660014038632042,0.0013116017297667426,0.0,-1683.6633198019117,8462.614736292162,-4066.4507883453043,0.00023400833870113047,0.08561848821479145,-0.017320345275017246,0.5324277680623177,-0.36129738731906547,-0.802620583868686,0.01682298574081642,-0.04383380412201632,0.20216317886652746,-8.192828313400184
2016-10-09,0.12397858945367979,-0.02193863748794911,-0.11023648150487197,-0.004483229783708964,0.05245996665922714,-0.1545631856573193,0.1568601529380862,0.000209798900872471,-0.0006873622349754527,-0.004308624520322185,-0.004450020985070607,-0.0042424412764868885,0.0014382625160758167,-0.0002343606350629912,0.0010502644590353327,0.0015660014038632042,0.0013116017297667426,0.0,-4037.7591122710146,7504.582439817954,-3143.34423868265,0.00010991408276073145,0.08942910096376977,-0.018878299110556718,0.5039028228577558,0.11831808686431344,-0.6325772265188405,0.015019034061339198,0.016007395649850764,-0.2592512405460923,-8.096727477300902
2016-10-16,-0.10003088751632916,-0.31300734997883195,-0.07146617212777784,0.0284637329426074,-0.02506940903547239,0.08344639661408504,-0.10768410792683536,0.0002236781857565262,-0.0006798747927909687,-0.00288057095890204,-0.004939948329494737,-0.00569364664445586,0.0009276284507144794,-0.00023436063506210303,0.001050264459036221,0.0011103907592096007,0.0008579171830298549,0.0,-4056.9421680839732,-1159.0216384526575,-1221.370143791777,0.0001586898526868552,0.07836361014098259,0.03729630623265301,-0.15167740053835255,0.3778308695983079,-0.6233041129940116,0.019074870843084568,0.014846119042530859,-0.2771101686054891,-8.28434646824168
